art_id,lang,nb_songs
69996,en,16
67228,en,16
5372016,es,16
9283582,en,16
210649,en,16
78916,en,16
398333,en,16
14094953,en,16
250390,en,16
8725,en,16
182012,en,16
1429841,pt,16
1057598,en,16
160552,en,16
1862741,en,16
8855,en,16
1376656,fr,16
77971,en,16
214889,es,16
1959,sv,16
14382,es,16
5415347,en,16
9817268,en,16
13968,en,16
5120,en,16
51845562,de,16
12458252,en,16
3165,en,16
76069,en,16
69943,it,16
8473,en,16
5907741,en,16
7180,en,16
6289594,en,16
4538792,en,16
6186,en,16
16865,en,16
2796621,en,16
9583866,es,16
2372441,en,16
243327,pt,16
10772,fr,16
10150792,en,16
211348,en,16
128571,en,16
8718,ja,16
114428,en,16
2357721,en,16
64086,en,16
163852,es,16
1006688,en,16
16610,en,16
5812696,en,16
124925,da,16
58615,en,16
1315034,en,16
57174,en,16
145412,en,16
12448648,fr,16
165089,en,16
11599,en,16
513441,en,16
56183,pt,16
79351,id,16
10229546,en,16
125491162,en,16
507634,es,16
293485,en,16
662660,pt,16
4486855,en,16
5801543,en,16
72726,en,16
5380710,en,16
174207497,af,16
4619077,pt,16
293285,it,16
209434,en,16
5759881,en,16
160798,en,16
5792,es,16
10301004,en,16
11562565,en,16
147821,en,16
7277,en,16
1188878,es,16
170016,en,16
1224,en,16
1658933,ru,16
4913080,en,16
11440,en,16
144011,en,16
242951,es,16
401808,es,16
7184,en,16
6191,en,16
13371963,en,16
1197556,en,16
86825,pt,16
302844,en,16
407884,en,16
147152,en,16
11719379,en,16
55301,en,16
200441,en,16
13070,en,16
12519956,en,16
250317,en,16
117326,en,16
807436,en,16
11304830,en,16
7729616,en,16
478462,en,16
6263,en,16
1287802,en,16
15028,en,16
189990,fr,16
5509137,en,16
93298862,fr,16
14795147,en,16
5999,en,16
8450598,en,16
5507474,en,16
468955,en,16
5484721,en,16
384359,en,16
53664062,en,16
741,pt,16
281837,en,16
13568455,fr,16
5293885,en,16
10516,en,16
3391,en,16
62892,en,16
8331900,en,16
362585,en,16
6710795,fr,16
58375922,en,16
438319,en,16
52098222,en,16
10495009,en,16
1672,en,16
7107677,en,16
874,en,16
3102311,en,16
283397,en,16
362727,es,16
479563,en,16
52265922,es,16
2208571,en,16
315252,en,16
53449362,en,16
51366172,en,16
65495632,en,16
9986,en,16
4424410,fi,16
74301,en,16
9985698,en,16
9281,en,16
7907946,en,16
428556,en,16
844,en,16
6405,en,16
336068,en,16
5441483,en,16
245107,fr,16
253982,en,16
65405,en,16
305667,en,16
5682721,en,16
1061749,en,16
325749,en,16
9964868,en,16
1183434,en,16
10027446,nl,16
79533112,fr,16
103239,fr,16
6438,en,16
205310057,fr,16
188792,pt,16
461264,en,16
10108336,en,16
1430194,en,16
15557,en,16
7515750,en,16
6659564,pt,16
8723,en,16
5251182,en,16
159969,es,16
8042243,en,16
12371932,en,16
190643,en,16
1299685,en,16
319572,en,16
68304,en,16
463495,en,16
16682,pl,16
64753,id,16
4452991,fi,16
4382,en,16
3472,en,16
64609,en,16
98422,en,16
94850,da,16
335524,en,16
4644285,en,16
4497346,en,16
1507,de,16
245089,de,16
166542,en,16
4256,en,16
3672,en,16
5629167,en,16
56022382,de,16
424076,fr,16
650108,en,16
1685087,de,16
161294,en,16
80571,en,16
9985,en,16
93219,en,16
10972256,en,16
10693,en,16
712871,en,16
1173654,en,16
75964452,en,16
5155551,en,16
133320872,en,16
12023510,en,16
13985153,en,16
173590,en,16
15412,en,16
4708106,en,16
211302,fr,16
75577,en,16
264090,sv,16
2491331,en,16
1562682,es,16
2168751,en,16
99180,en,16
8133274,fr,16
406643,en,16
15372349,en,16
11845269,en,16
4485983,en,16
74492,fr,16
298599,en,16
270668,en,16
4846106,en,16
582098,es,16
3061,en,16
3284091,en,16
4643392,en,16
5076448,en,16
4533594,en,16
448792,en,16
5514642,en,16
1479490,ar,16
2724091,en,16
1546119,en,16
5518775,en,16
12549876,en,16
1446128,en,16
69942,it,16
256718,es,16
10686109,it,16
14970,it,16
160259942,en,16
125352482,en,16
1610524,en,16
78016,en,16
345210,en,16
1043,en,16
1174277,en,16
5542965,en,16
10803980,ja,16
6500221,en,16
7993,en,16
4537778,en,16
666177,en,16
157690,et,16
299810,en,16
246608,fr,16
394775,en,16
5080091,en,16
552744,en,16
2992371,en,16
54660,en,16
51280432,fr,16
80955,en,16
7983576,en,16
390429,en,16
8132866,en,16
134746,en,16
4615299,nl,16
80649,ro,16
257394,fr,16
8105523,en,16
1241676,fr,16
9696952,en,16
75188,nl,16
1181824,en,16
161219,pt,16
343668,tr,16
1054675,ru,16
508507,en,16
7982862,en,16
278378,en,16
485673,en,16
5537416,en,16
4247056,en,16
97735,en,16
4050922,en,16
103316,vi,16
11283576,en,16
7915,en,16
6089186,en,16
207598,ru,16
48947801,es,16
532158,en,16
1549388,hr,16
7272012,fr,16
7589686,en,16
7854,it,16
152958,pt,16
243381,en,16
210022,en,16
102608,fr,16
14252125,en,16
54125,en,16
59199032,en,16
95223,en,16
8179778,en,16
11108148,en,16
206125,nl,16
1220981,en,16
142791962,en,16
98501,en,16
191266,en,16
15587,en,16
4673550,en,16
17169,en,16
566774,en,16
1038086,en,16
79251,en,16
345509,pt,16
161235,en,16
1034807,ru,16
5303687,en,16
78568,en,16
273734,en,16
69076,fr,16
315439,pt,16
187641667,en,16
1091472,es,16
15622,en,16
63967,en,16
97838642,ar,16
10569,es,16
5925983,en,16
5328542,en,16
10433448,en,16
75496,en,16
8975392,en,16
14945,en,16
7810880,en,16
513525,en,16
197305,en,16
853679,ja,16
1002841,en,16
319515,en,16
68382,it,16
379,en,16
125829,en,16
76277,en,16
392420,en,16
175674,en,16
142942,en,16
12946,en,16
1012657,en,16
1213417,es,16
78754282,en,16
110833022,en,16
174061317,en,16
69805152,en,16
6251628,en,16
1255365,en,16
214955,en,16
80063,en,16
1137837,en,16
7885,pl,16
4682126,en,16
3249641,es,16
4633014,en,16
1028480,en,16
15466,en,16
99876692,en,16
361395,en,16
14010741,en,16
60753,hu,16
125197112,en,16
407257,en,16
7975,en,16
83639,en,16
8848,en,16
204414,hi,16
7193,es,16
7331,en,16
411294,en,16
13209035,es,16
15766,en,16
9868564,pt,16
5839822,it,16
1206201,en,16
114,en,16
2300801,en,16
271618,en,16
75307,en,16
154510,en,16
168275257,en,16
128553782,fr,16
454864,en,16
188237447,en,16
4727293,en,16
10446016,en,16
75696032,en,16
71983,en,16
1446649,en,16
13302,en,16
105168,ru,16
459672,en,16
52328252,ja,16
5196,en,16
4398844,sv,16
5795915,fr,16
87611072,en,16
1358437,en,16
560009,es,16
5400149,en,16
11923937,en,16
6511065,en,16
10877874,en,16
57872,es,16
154076602,en,16
1136083,en,16
1332677,en,16
10878704,en,16
75801,en,17
614826,en,17
471283,en,17
135410,en,17
1057412,en,17
201327,en,17
57433,en,17
14591869,it,17
99892,en,17
66656,en,17
5931095,en,17
246735,en,17
70434,de,17
9392314,it,17
16512,en,17
76412,en,17
770,en,17
151403,nl,17
257449,en,17
55695,en,17
327387,en,17
12751,it,17
9993974,fr,17
399156,en,17
1083455,en,17
158407,en,17
1263639,en,17
9751628,fr,17
403643,en,17
8836,th,17
4753855,fr,17
7978126,en,17
9537420,en,17
4194472,es,17
197459,en,17
1363962,en,17
63769352,en,17
108317,en,17
54939832,fr,17
10912,en,17
12193796,en,17
75108,en,17
55852962,en,17
1457,en,17
13951869,en,17
9906,en,17
5639902,en,17
14729989,es,17
4655757,es,17
1487405,fr,17
196005,en,17
1642713,es,17
375688,en,17
2588081,en,17
7728,en,17
132183072,fr,17
7720554,en,17
7734992,es,17
400458,en,17
3309,en,17
3863,en,17
271235,en,17
193142737,en,17
1068345,en,17
93246,en,17
6307592,en,17
11419304,en,17
5223088,es,17
7641,no,17
984384,en,17
1085097,en,17
178856,en,17
77187,en,17
115161,en,17
4521264,ja,17
13655963,es,17
79892,en,17
12036406,en,17
194048,en,17
1165859,en,17
8183,en,17
13920537,en,17
369833,fr,17
134035,en,17
8221,en,17
1261479,en,17
1412108,en,17
7145,pt,17
12323258,en,17
129074992,en,17
10863618,de,17
1599703,en,17
171944,en,17
398377,en,17
4102173,en,17
361469,en,17
4248,en,17
127795482,fr,17
5680464,en,17
14138,en,17
380808,fr,17
1294975,en,17
115507212,tr,17
11329046,en,17
16899,en,17
11033960,pt,17
310318,en,17
9229,en,17
14718485,es,17
6707,en,17
74435,en,17
133271,en,17
451097,de,17
8480512,en,17
1610567,en,17
56235842,en,17
11711411,pt,17
1653117,es,17
51727082,en,17
6354,es,17
16988,en,17
5201091,en,17
7965600,en,17
181910,en,17
10257304,pt,17
334496,hr,17
69637,en,17
10942,en,17
1073941,en,17
4911748,en,17
17338,en,17
794574,it,17
9936356,en,17
14562571,en,17
3190,en,17
113540,en,17
84505,fr,17
211224,en,17
13711221,en,17
4320287,ar,17
11277614,es,17
402399,fi,17
87566,es,17
12601419,en,17
1022366,de,17
2636,en,17
8663,en,17
91021012,en,17
1387549,en,17
1521908,en,17
1196277,en,17
9425,en,17
7656150,en,17
389541,es,17
8123317,en,17
8303,nl,17
15821,en,17
1993,en,17
415642,en,17
391169,en,17
1158610,en,17
1616041,id,17
469713,ja,17
1200692,es,17
4420997,en,17
5246295,fr,17
4588235,en,17
11880461,en,17
5607301,es,17
4688569,pt,17
7097,en,17
51541042,en,17
11581647,en,17
10133802,no,17
54136842,en,17
7609690,en,17
205472,en,17
4108199,tr,17
292168,en,17
240420,en,17
192434,en,17
244678,en,17
610406,en,17
120201302,en,17
2034,en,17
397445,en,17
11518551,en,17
69192612,ar,17
306332,sv,17
78272,en,17
1336110,fr,17
429793,en,17
243658,pt,17
64660,es,17
5192842,tr,17
1258171,pt,17
146348,en,17
173724,en,17
9141,en,17
10810,en,17
64250,en,17
7941,fr,17
7543038,en,17
4086325,en,17
4998981,en,17
451940,ar,17
13490307,en,17
1045493,hu,17
7675742,pl,17
290619,en,17
97514,en,17
14478663,fr,17
14863031,en,17
4130850,en,17
11157568,de,17
4888459,pt,17
74136,en,17
321646,hr,17
10749260,en,17
12534066,en,17
174150,en,17
96636102,en,17
13612387,it,17
11297880,en,17
1273785,en,17
383849,en,17
8788522,en,17
49392912,en,17
9793440,fr,17
66899,it,17
99390,en,17
1312582,en,17
416904,en,17
248641,en,17
4548941,fr,17
12126566,fr,17
2982451,en,17
5172,ru,17
6385,en,17
75712,ja,17
112897352,en,17
178734,en,17
243585,it,17
5956,en,17
5288,en,17
291839,en,17
241680,pt,17
12446960,en,17
95263,en,17
1003053,en,17
5022,en,17
132131,en,17
4523415,en,17
6064,en,17
563252,en,17
7882,de,17
10534323,en,17
52076372,en,17
8207,en,17
7631240,fr,17
150946,pl,17
1671410,en,17
147600,en,17
4906924,pt,17
440576,en,17
10634,en,17
154180,en,17
1113859,ru,17
1213041,es,17
84514,fr,17
55747952,en,17
300490,en,17
81917,fr,17
410448,en,17
360426,ar,17
155986,en,17
15504,en,17
63903,es,17
69167,en,17
11160,en,17
4335549,en,17
124464842,fr,17
5898688,en,17
10126,en,17
2009,en,17
13828465,en,17
70069,es,17
14969819,fr,17
55141,pl,17
5930,en,17
135618362,en,17
110625272,en,17
1360007,en,17
171657,fr,17
66347712,en,17
5282003,en,17
6815,it,17
1910,af,17
16573,fr,17
13601211,en,17
11600935,pt,17
64636,it,17
4479357,en,17
81695,pt,17
5484,en,17
7077683,fr,17
153948,en,17
71913802,fr,17
1059247,en,17
7448774,ru,17
8994066,en,17
9235578,en,17
58408,es,17
14800693,fr,17
142961,en,17
13495583,en,17
9566212,en,17
6602,en,17
4956248,en,17
13142745,es,17
9496508,en,17
4794542,en,17
7726968,en,17
77199,es,17
13842639,sv,17
116611,en,17
113788,it,17
70599,en,17
244264,en,17
5950222,en,17
62447312,en,17
258012,nl,17
60012422,en,17
134180,pt,17
67076,tr,17
15004,en,17
10793100,en,17
5776199,en,17
450109,fr,17
70714,en,17
116962342,en,17
62609702,en,17
355889,es,17
402705,en,17
129032512,en,17
1657813,en,17
6680,en,17
10679059,en,17
9453076,en,17
65096132,en,17
82042,en,17
1546512,en,17
9902,en,17
143009,en,17
4850965,nl,17
573317,en,17
86339612,en,17
62959,it,17
3322,en,17
64568682,en,17
66868,en,17
393217,en,17
386006,en,17
4174,es,17
12070222,en,17
192285787,en,17
134013,en,17
11924,es,17
1616371,en,17
88541,en,17
15277885,fr,17
1387,fr,17
12311566,en,17
253726,en,17
2443,en,17
81453,en,17
170096897,es,17
4337798,en,17
67267262,en,17
370804,pt,17
64511,en,17
134876,fr,17
5457940,en,17
138084432,es,17
108153772,en,17
110497,en,17
1972471,en,17
80834,en,17
61093,en,17
11942365,en,17
11039666,en,17
144275,en,17
7165606,en,17
6342,en,17
9727150,en,17
805360,en,17
184,en,17
10929,fr,17
369185,pt,17
4619104,en,17
13038943,en,17
391178,es,17
1025491,ru,17
10472833,ar,17
12000158,es,17
680,en,17
78018,en,17
71278,de,17
3641491,en,17
289836,en,17
8153882,en,17
14047511,en,17
16705,en,17
49481592,en,17
115378,es,17
5515371,es,17
92782,ar,17
161947,fr,17
402714,en,17
68078472,fr,17
1721301,en,17
1330263,en,17
10796186,en,17
261630,en,17
1641007,de,17
6621326,fr,17
4522505,en,17
119559102,en,17
15180,en,17
110508,en,17
70010,en,17
1296322,en,17
13658277,fi,17
8211,en,17
214872,en,17
72314,en,17
160275,en,17
97069,en,17
73876,en,17
83427,fr,17
7888930,en,17
16709,es,17
94763,en,17
14089197,es,17
56125,en,17
7397308,en,17
78810,id,17
9953716,en,17
4419469,de,17
4102123,en,17
13798,en,17
12203362,en,17
745954,en,17
3181281,en,17
1184490,fr,17
6384,en,17
319408,en,17
2297,en,17
208237897,en,17
1365282,en,17
11477,en,17
52277982,en,17
75758,en,17
4273285,pt,17
7358500,en,17
2603641,en,17
5563328,es,17
14793359,en,17
152135,en,17
4037109,en,17
1254388,en,17
182981,en,17
199809,en,17
76004,hr,17
382728,en,17
426144,en,17
147679,en,17
62589302,fr,17
12056798,en,17
13099141,es,17
146722,en,17
101469,en,17
7808884,en,17
320347,it,17
370346,sv,17
256922,en,17
874562,en,17
2278,en,17
15287495,pl,17
11427860,de,17
78766,en,17
94341792,nl,17
5993550,en,17
998682,fr,17
5560648,en,17
1441455,en,17
60102872,fr,17
192501,pt,17
6715,es,17
11954009,en,17
5657361,en,17
60478662,ar,17
60940,en,17
49544582,es,17
158599,en,17
437925,es,17
67787942,en,17
271939,en,17
13113569,en,17
168671,en,17
877159,en,17
128340272,en,17
140714,en,17
5826522,en,17
153422,es,17
70075,id,17
76457,en,17
7121933,pt,17
63856,en,17
10444072,en,17
100456,en,17
10709605,en,17
317424,en,17
100199,en,17
80971,en,17
4631848,it,17
4507877,en,17
350215,en,17
211076,en,17
11238227,en,17
9636710,en,17
1479697,ja,17
152227,en,17
65826,en,17
5677708,en,17
121929,es,17
7122759,pt,17
64995612,en,17
3607571,en,17
7408298,en,17
4253558,en,17
596792,en,17
78701,en,17
57772082,es,17
4025419,en,17
240518,pt,17
1456229,es,17
9467778,fr,17
451731,es,17
123374,en,17
132433,de,17
11261268,fr,17
6703,ro,17
104647,en,17
211443,en,17
96828,es,17
91331782,fr,17
14357863,en,17
91214,en,17
14212043,en,17
14880799,en,17
341975,en,17
8861,en,17
1396476,en,17
5622862,en,17
1217,en,17
10446,en,17
7722656,fr,17
64335,en,17
11153,en,17
72725,en,17
51036372,en,17
5825,en,17
6094,en,17
4593,fr,17
4443879,en,17
396977,en,17
4613855,en,17
5013799,en,17
5655,en,17
447694,en,17
11854897,en,17
294736,en,17
6374974,en,17
2125,en,17
7255234,en,17
85086,ro,17
567442,en,17
9658096,fr,17
51853172,ja,17
11572,de,17
110476,en,17
16471,en,17
52422102,de,17
4845027,en,17
376366,en,17
178545,en,17
49193092,en,17
13123005,fr,17
13048,en,17
131679,en,17
5733487,en,17
86397,en,17
7400702,en,17
70708,en,17
380410,en,17
6738411,en,17
4656187,is,17
14352,en,17
1130299,en,17
414396,en,17
1221400,en,17
3066041,ja,17
11956,en,17
375661,en,17
9829500,en,17
1568667,fr,17
11731,es,17
7838374,en,17
112899,en,17
74661,en,17
4957186,en,17
140948,en,17
5401567,en,17
110241152,en,17
61961282,en,17
360010,en,17
1521325,en,17
10306166,en,17
826471,en,17
352392,es,17
112645512,fr,17
2932341,en,17
1404561,es,17
450477,en,17
55781452,en,17
75423,en,17
5288977,en,17
2415561,en,17
6867647,en,17
17238,en,17
9997758,en,17
1657813,es,17
9910,en,17
4718678,fr,17
6115432,en,17
8997042,fr,17
1827011,hr,17
81089,en,17
178893,en,17
89987,nl,17
74267272,fr,17
1052643,en,17
556407,en,17
887949,en,17
78831,en,17
4506777,en,17
4313229,pt,17
5248219,en,17
156221,en,17
126917,en,17
1011464,en,17
812510,en,17
12043878,en,17
17001,en,17
265549,en,17
458187,es,17
184927,en,17
3185911,en,17
459230,zh,17
5645706,en,17
146345,en,17
14647419,en,17
475623,en,17
10158594,en,17
10984250,en,17
1088905,en,17
1033776,en,17
4112174,en,17
1604956,es,17
14140777,en,17
8858768,en,17
93736942,fr,17
10620,fr,17
245271,en,17
455948,en,17
379005,ru,17
1075596,en,17
8906078,en,17
398897,en,17
55875,fr,17
9664366,en,17
10339096,en,17
12777963,en,17
6095,en,17
74806,en,17
81234,en,17
247134,en,17
5330515,en,17
5396204,en,17
53001662,en,17
75788,en,17
57230,en,17
15521,en,17
11253,en,17
76347,en,17
1575744,en,17
10667219,en,17
96633,es,17
7605110,en,17
144411,en,17
205413,en,17
5142764,en,17
8481386,en,17
110464,en,17
93095,de,17
7856684,en,17
1235667,en,17
165461207,fr,17
16177,en,17
682,sw,17
4043346,en,17
167542,da,17
281926,en,17
4854509,en,17
145987902,fr,17
11663549,en,17
11487538,en,17
3349,en,17
499312,en,17
51210122,en,17
11104376,en,17
6418,fr,17
85650142,de,17
4794089,en,17
1200018,en,17
389118,en,17
7622212,en,17
14309,en,17
2077171,en,17
10865,en,17
2907,en,17
1380470,en,17
184698,en,17
245602,en,17
104349,es,17
210950,pt,17
6717,en,17
82063132,de,17
1033923,en,17
4922,en,17
5702600,en,17
53240292,fr,17
103629,en,17
4044269,ru,17
67558,it,17
382428,en,17
1469025,en,17
62406142,en,17
65024692,es,17
8505,en,17
210282,en,17
5434847,pt,17
107958,en,17
211395,en,17
6501083,fr,17
2533021,en,17
10159434,en,17
369051,en,17
62801472,en,17
7159,en,17
12392884,en,17
10168018,en,17
485770,en,17
12105542,en,17
1014292,en,17
129272,af,17
7859,en,17
14739637,es,17
80713632,en,17
1533870,en,17
4937,ru,17
481007,ro,17
448499,en,17
6785781,pl,17
10768678,nl,17
64697,en,17
300296,en,17
9614,en,17
10160,en,17
10951344,en,17
1246269,en,17
823522,en,17
10249356,en,17
14131657,en,17
660768,en,17
151958,en,17
13633,de,17
7805012,en,17
215433,en,17
1650019,en,17
50476162,en,17
9717252,pt,17
655228,en,17
365351,en,17
5259968,en,17
116902,en,17
12102404,en,17
14417541,en,17
2555,en,17
56879,en,17
149084,en,17
5491802,en,17
261794,en,17
88327,es,17
52240862,en,17
312022,en,17
11939847,en,17
4748889,fr,17
1194715,en,17
745697,en,17
66179,en,17
6728613,es,17
633118,en,17
147778,fr,17
2144101,en,17
4269318,en,17
75176,en,17
267849,en,17
14899241,pt,17
9059,en,17
409714,en,17
72219,en,17
8669346,en,17
56581492,en,17
6645272,en,17
58319,en,17
406688,en,17
651540,pt,18
1424634,nl,18
9139770,en,18
5220727,es,18
1270736,en,18
617623,en,18
156631,en,18
9838,hr,18
1427899,en,18
10394632,en,18
14032297,fr,18
90926,it,18
655873,en,18
14004807,es,18
121350222,en,18
1194541,es,18
157484,da,18
9621858,en,18
5894348,en,18
173711,en,18
13225825,en,18
68257,pt,18
301974,en,18
4437965,fr,18
4428,en,18
1609716,en,18
5510553,en,18
357494,es,18
4923,en,18
109350802,ja,18
17035,en,18
280465,en,18
93730,en,18
116959,ja,18
324606,no,18
112104,hr,18
7358172,en,18
4055815,en,18
8467752,en,18
64647252,en,18
13549877,en,18
3993091,en,18
94058,en,18
144330,pt,18
357278,en,18
62082502,fr,18
4082081,en,18
174552857,en,18
8964982,pt,18
1473,en,18
8002788,en,18
52494612,en,18
5442858,en,18
1218361,en,18
74625,en,18
65209,ja,18
74697,fr,18
65852,en,18
69904,en,18
1492,fr,18
6987,fr,18
93201,en,18
2914,en,18
129399072,fr,18
346600,de,18
3697701,no,18
13268779,en,18
1216895,en,18
9828640,en,18
9197826,fr,18
6139018,en,18
146169,en,18
10867,fr,18
9530,en,18
4437253,en,18
63967,it,18
4236491,en,18
65201,fr,18
241979,en,18
5379948,fr,18
159518,en,18
1450237,ja,18
4047695,de,18
15163995,en,18
5195780,es,18
77367,en,18
1250092,en,18
146632,en,18
7202,en,18
81232,es,18
240315,en,18
98749192,fr,18
13447203,pt,18
98502,es,18
7432388,en,18
5200457,en,18
60972832,en,18
78875,en,18
1836621,de,18
14879,en,18
54956,de,18
1042163,en,18
62450,en,18
567109,en,18
1075569,en,18
358563,en,18
11549057,ru,18
470151,de,18
140,it,18
5562569,en,18
97557,en,18
57034742,fr,18
396198,de,18
1372234,en,18
202093,en,18
190275,en,18
13527,en,18
13483649,en,18
5431501,sv,18
4495956,en,18
59080,pt,18
1389971,ja,18
453060,en,18
309213,en,18
1315473,en,18
10726405,en,18
72677,en,18
1353311,pt,18
211117,en,18
1296360,en,18
1002923,fr,18
2045211,pt,18
5789901,en,18
582695,en,18
1399858,en,18
5509918,en,18
58324,en,18
7930928,en,18
442775,en,18
146,en,18
6039272,en,18
391409,en,18
4332843,es,18
71864,en,18
15469,en,18
61640402,en,18
164220,en,18
13281,en,18
7725830,en,18
1338999,es,18
75396,en,18
110459,en,18
1271730,en,18
75663,en,18
12433982,en,18
345851,en,18
129241,en,18
61733,en,18
11240235,en,18
12452734,en,18
107990,en,18
4165077,en,18
582552,fr,18
5542423,en,18
12589,pt,18
94441,en,18
14399933,ar,18
112835522,en,18
1400810,es,18
380919,en,18
12823077,en,18
68548,en,18
141008,en,18
259164,en,18
14571375,en,18
87116432,ru,18
806091,fr,18
4401712,en,18
11477088,en,18
7505,en,18
155476,en,18
9194062,en,18
9546474,en,18
630,is,18
1684522,fr,18
1656652,sv,18
53943152,en,18
62797,ru,18
196168,en,18
7431182,de,18
122786322,en,18
3511,hi,18
1380591,es,18
1584502,en,18
65792,en,18
9892262,en,18
1206634,de,18
49208912,en,18
142971,en,18
15418,fr,18
12977901,en,18
17212,en,18
149196,en,18
380721,en,18
77163,fr,18
14334397,pt,18
16053,en,18
280285,en,18
3050911,en,18
396111,en,18
869216,en,18
267711,en,18
284852,pt,18
210203,en,18
55610,fr,18
152785,en,18
423057,en,18
67621322,fr,18
4795305,en,18
1521229,en,18
7943,en,18
7856674,en,18
8998928,es,18
12919403,so,18
2972,en,18
206959,en,18
1424634,pl,18
1648149,es,18
1150716,en,18
13947,en,18
2931,en,18
1517421,fr,18
4330487,es,18
6005,en,18
77122,it,18
15323,fr,18
4423,en,18
5075524,en,18
6645296,en,18
95037122,de,18
9332752,en,18
5883149,en,18
5632366,pt,18
13505871,fr,18
78919,de,18
196796,en,18
11266,en,18
8686380,en,18
7611972,en,18
5200697,it,18
195013,en,18
998013,ro,18
10258344,es,18
7486046,en,18
49587622,en,18
6059488,pt,18
90860,en,18
174352,en,18
9694480,es,18
525020,en,18
