contact_id,product_id,dz_artist_id,dz_name,mbz_artist_id
60087,8132489,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
555560,39484371,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
5263805,22506762,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
841407,18022012,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
3690398,318605,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
859596,32192256,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
4289648,545484,4510044,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e
522394,28566423,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
4814922,2133023,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
627188,818896,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
572836,2046995,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
1345896,22781850,13962203,Zola,3134d99c-a372-424a-9f65-d2dacfdccaba
57633,16301719,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
57633,1642625,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
627188,10678461,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
60087,10502207,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
4814922,1045962,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
627188,4950118,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
5263675,7779720,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
1188385,22737757,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5250517,13345088,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
856411,39105835,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
60087,55713390,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
1345896,7441071,13962203,Zola,3134d99c-a372-424a-9f65-d2dacfdccaba
5278902,870463,4448630,Maes,74def643-c770-470d-a0b5-21c0fa60069e
5278902,37710775,4448630,Maes,74def643-c770-470d-a0b5-21c0fa60069e
555560,22188611,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
572836,10125897,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5686598,55583163,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
2265158,6261976,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
4814922,1193024,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
860349,4260913,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
900257,44951088,1412564,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a
2265158,42024050,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
567274,23360192,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
4289648,40732017,4510044,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e
2265158,58037980,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
860349,11036768,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
2265158,39060528,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
5096340,21219493,1479842,PLK,55304866-1b79-4365-a6b1-961c95e9fc57
5250517,5560168,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
57633,38036914,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
4289606,9793416,9197980,Damso,71ff695e-896a-4043-aea4-93eadde08d09
860349,809888,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
522394,13004258,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
5125715,3715364,12526056,Tayc,0c980a2b-ca09-4d04-ad80-e7c2ce9621fb
2265158,17924612,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
859596,45085792,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
4847604,2385397,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
856411,29036614,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
5686598,24769763,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
572836,40560344,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
555560,8652465,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
841407,4418293,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
1936284,43092378,1519461,PNL,da04991d-8e8a-43be-9892-1e6342a77410
555560,21061286,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
789245,3037184,259467,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d
4873189,27601601,5288900,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b
522177,44137776,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
522177,56308455,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
4873189,11109066,5288900,Niska,e369e789-6f07-4ce8-a70f-e136bc57bf3b
5263675,40975883,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
5250517,10667266,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
567274,11118836,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
6403312,35030181,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
60087,1441029,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5263675,18319408,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
856411,32459270,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
6403312,10573671,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
841407,3633276,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
520084,22386189,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
4884911,28470221,4803754,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe
859596,42426554,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
2265158,683521,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
841407,10417343,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
572836,14184694,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
2265158,19059170,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
1180989,4005556,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
4884911,633089,4803754,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe
1180989,8384184,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
60087,27095502,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
2265158,2532897,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
522177,42394617,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
3964938,4669208,74463,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297
555560,9031474,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
4847604,1088853,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
5468234,283726,455796,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a
1136202,36124442,292949,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979
860349,6680184,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
627188,24853336,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
5468234,1833844,455796,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a
555560,42503834,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
572836,4788426,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
6403312,3108457,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
555560,2523095,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
4884911,6821644,4803754,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe
4807932,7344157,1042268,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6
572836,15693714,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5061175,41860092,13918545,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e
2265158,40271494,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
1136202,4959074,292949,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979
2265158,4264130,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
57633,25191656,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
6403312,39135154,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
4843823,35052236,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
5263675,13013574,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
856411,16051017,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
860349,2200608,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
1180989,4756861,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
5250517,13644572,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
856411,13264848,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
555560,5048328,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
522394,862112,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
572836,40487025,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
627192,51347731,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
4816066,4614724,7365500,Josman,d6f204c1-ea79-4ad0-bac3-862faad14130
900257,45504158,1412564,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a
860349,41349132,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
520084,10487427,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
627188,58105438,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
60087,738352,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
5468234,11641209,455796,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a
555560,5340889,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
789245,10272401,259467,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d
627192,1204320,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
4847604,939036,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
2265158,25045983,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
2265158,2002740,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
627192,293764,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
5096340,84203256,1479842,PLK,55304866-1b79-4365-a6b1-961c95e9fc57
627188,12208900,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
627192,4567208,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
567274,8043061,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
627192,8067653,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
789245,13514456,259467,Orelsan,6cad3ce5-6380-4594-a8da-ae7d273b683d
841407,1807982,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
3864820,30114282,9930130,Djadja & Dinaz,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6
4807932,826217,1042268,Angèle,dcd4701d-64ec-443d-bfbf-73fc87c44bd6
2265158,10158485,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
57633,6652569,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
555560,3944679,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
3690398,894405,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
5250517,10101562,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
520084,10077858,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
860349,4987746,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
5263675,20233840,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
841407,40005012,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
555560,1698306,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
520084,1287980,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
57633,3514071,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
627188,25488334,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
5250517,17551936,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
856411,10431536,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
5468234,7071810,455796,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a
5096340,4374437,1479842,PLK,55304866-1b79-4365-a6b1-961c95e9fc57
5496198,42983302,8873540,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb
57633,51161222,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
627188,305390,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
5096340,57363649,1479842,PLK,55304866-1b79-4365-a6b1-961c95e9fc57
5250517,2155781,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
522177,6461411,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
5468234,6334403,455796,Leto,635e50a0-3c8f-4675-a0e6-9e3555cc4e0a
3864820,21764039,9930130,Djadja & Dinaz,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6
856411,2789547,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
627192,17551938,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
522394,41625304,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
841407,24525818,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
4843823,20243399,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
4814922,1677605,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
57633,13379200,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
627188,16431320,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
2265158,6809567,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
60087,606265,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
4843823,23953561,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
2265158,42991528,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
3864820,9926689,9930130,Djadja & Dinaz,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6
627188,18246396,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
5583003,73849749,604107,SDM,ee5acbd5-d291-4fe1-a06a-88060b131b77
841407,10773284,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
1188385,58244146,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
3964938,25097789,74463,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297
1188385,1109398,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5096340,5502597,1479842,PLK,55304866-1b79-4365-a6b1-961c95e9fc57
57633,27369374,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
57633,3754624,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
4843823,41342765,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
2265158,24935933,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
555560,78560948,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
567274,5385637,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
4816066,75701930,7365500,Josman,d6f204c1-ea79-4ad0-bac3-862faad14130
520084,56426,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
2265158,46898517,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
4814922,10754229,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
5263675,13571364,162665,SCH,070a4a70-705b-41ba-a30a-cac559c781f8
1188385,55032059,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
627188,1287797,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
900257,38320668,1412564,Nekfeu,d721866d-5640-44ee-87f7-23dd062abd8a
6403312,822360,10189104,Soolking,530a9937-4229-4d7e-8457-4853d7d5dd7a
60087,40983137,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
520084,8756845,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
5263805,29575685,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
4289606,24835622,9197980,Damso,71ff695e-896a-4043-aea4-93eadde08d09
4814922,40678628,14621667,Koba LaD,52315221-8b06-4fb1-bfd3-16057aa4f9e1
627188,4242597,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
60087,1947776,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
860349,53699005,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
572836,3006575,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
856411,39795134,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
2265158,5438392,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
60087,27004323,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
2265158,24587506,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
4289648,788160,4510044,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e
2265158,701819,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
567274,1830359,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
60087,8685105,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
572836,17797028,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
522177,4042671,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
2265158,43395552,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
4289648,40254136,4510044,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e
841407,56650342,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
2265158,17832149,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
1180989,37440093,5111084,Lomepal,5386511f-b7bd-4058-9b5e-2c5dc426e1c9
567274,44798189,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
57633,38632217,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
522177,4766625,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
60087,19248498,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
627192,38335975,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
3964938,28772652,74463,Timal,b0dfa8b9-cd40-43eb-9472-c02cb1db3297
2265158,10549611,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
555560,64818003,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
3690398,2703941,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
60087,8061644,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
1188385,7342586,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
4289606,27646420,9197980,Damso,71ff695e-896a-4043-aea4-93eadde08d09
57633,18305449,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
5061175,870600,13918545,Tiakola,2bd0c272-dd22-4395-8381-18fa2fa59f1e
828329,2834660,310260,Stromae,ab2528d9-719f-4261-8098-21849222a0f2
1345896,858552,13962203,Zola,3134d99c-a372-424a-9f65-d2dacfdccaba
841407,43262687,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
860349,4843065,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
572836,6268669,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
3864820,19682407,9930130,Djadja & Dinaz,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6
841407,6573345,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
3690398,43918334,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
5278902,34387983,4448630,Maes,74def643-c770-470d-a0b5-21c0fa60069e
572836,6914194,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
522177,29689338,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
5686598,15138893,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
859596,7467191,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
5496198,41867790,8873540,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb
627188,3156300,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
856411,3630559,4050205,The Weeknd,c8b03190-306c-4120-bb0b-6f2ebfc06ea9
520084,10465335,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
522177,2528294,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
4843823,14371892,8909272,Aya Nakamura,cf580d82-3f3e-4b86-8874-7e0fbe794f01
60087,9129297,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
520084,40952663,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
627192,25113387,259729,Alonzo,9ff87295-bdfc-46fc-b605-456cc39d84ca
555560,762819,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
1136202,2659108,292949,Dinos,ee782f62-1bdb-4a0b-8fc4-3bf2a8c1f979
1188385,2630876,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
5263805,43462602,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
522394,26865933,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
3690398,9451200,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
2265158,793841,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
572836,6499280,542,David Guetta,302bd7b9-d012-4360-897a-93b00c855680
5096340,3058274,1479842,PLK,55304866-1b79-4365-a6b1-961c95e9fc57
5263805,11118658,4429712,GIMS,b2fbd053-4380-412c-95d2-35c6da8f1011
522394,23174910,390,Booba,785c0e9c-89f6-4bf4-8296-443a46632d62
57633,42224845,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
841407,5427028,171998,Hamza,6a2244c9-3122-454e-b83d-b23e2968884e
567274,45457166,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
3690398,11099468,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
567274,3091317,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
2265158,17855412,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
5496198,3794764,8873540,Gazo,dae7d996-38fe-4578-bf75-1e2510f522bb
3864820,41318923,9930130,Djadja & Dinaz,a4ab6bb1-2b7e-4d5f-bad6-dcd6b6daa5d6
4884911,3624025,4803754,Dadju,ecca82a9-0b5f-4b01-86aa-6b9fe62b09fe
5250517,6836081,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
859596,43033537,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
57633,12030297,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
57633,3840932,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
4816066,1200012,7365500,Josman,d6f204c1-ea79-4ad0-bac3-862faad14130
860349,5128655,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
2265158,17565637,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
859596,6766828,4087782,Lacrim,10df38da-1292-4881-bd96-c6dfead3934b
4289648,25942646,4510044,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e
5250517,45552589,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
567274,49009665,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
1345896,3139631,13962203,Zola,3134d99c-a372-424a-9f65-d2dacfdccaba
2265158,36066817,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
627188,49432642,13011,Soprano,e52815f0-0db9-49b2-acb7-1af6b2dfa936
4847604,86037776,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
520084,1835994,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
4847604,1100211,5542343,Ninho,41fe37a6-f4bb-4340-9c14-e2c8e5d854f1
4289648,21715661,4510044,Laylow,b04c952c-16c4-41ad-bd62-ace5047cdf6e
2265158,12035156,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
555560,9089312,892,Coldplay,cc197bad-dc9c-440d-a5b5-d52ba2e14234
1936284,8917194,1519461,PNL,da04991d-8e8a-43be-9892-1e6342a77410
2265158,93171069,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
60087,11278461,198,Céline Dion,847e8a0c-cc20-4213-9e16-975515c2a926
4289606,17811953,9197980,Damso,71ff695e-896a-4043-aea4-93eadde08d09
5096340,1804791,1479842,PLK,55304866-1b79-4365-a6b1-961c95e9fc57
567274,3052732,3469,Sia,2f548675-008d-4332-876c-108b0c7ab9c5
522177,12170453,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
5250517,1220327,8706544,Dua Lipa,6f1a58bf-9b1b-49cf-a44a-6cefad7ae04f
2265158,2752781,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
57633,683450,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
860349,21038420,384236,Ed Sheeran,b8a7c51f-362c-4dcb-a259-bc6e0095f0a6
2265158,6866689,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
2265158,3562806,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
57633,7580210,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
57633,36411093,13,Eminem,b95ce3ff-3d05-4e87-9e01-c97b66af13d4
522177,7159742,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
2265158,20928404,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
1188385,8983425,416239,Imagine Dragons,012151a8-0f9a-44c9-997f-ebd68b5389f9
520084,43009475,564,Rihanna,73e5e69d-3554-40d8-8516-00cb38737a1c
522177,8785882,75491,Lady Gaga,650e7db6-b795-4eb5-a702-5ea2fc46c848
5686598,39007360,4986771,OBOY,66ffca84-c76f-416b-9371-89ccb7bb9da6
3690398,2521476,4842061,Naps,ce155ad5-afc8-4398-bf38-c99f02cd0814
2265158,11274609,1191615,Jul,8e6c44df-06fc-4852-83d0-ef0efed6630a
